review_id,user_id,business_id,stars,useful,funny,cool,text,date
qzIXEb8uIzuw4GbqtxBxfw,j5m1b_a0NnPDadlX_6HU0g,hvPn075YLp6uy8tDC_ic3Q,1,0,0,0,This place sucks.  The service is absolutely terrible.  I waited 10 minutes for a warmed up bagel and two cream cheese packets.  I should've known the service was going to suck when the guy in front of me stormed off cursing.  Don't go.,2019-10-15 19:40:52
sT1u2ZCp42aMxE1LVspyvg,k7UQrWNZdoGl47jqElIKZA,vBxlK7iOH9klZsg-z2dUzA,5,0,0,0,"This is my go to spot for breakfast! Lunch and dinner items are great too! Moores has a great reputation in the area, I've been eating here for well over twenty years. I 've seen some low reviews, ignore them. The staff here is great anyone who complains about that is way off the mark and I would guess it has more to do with them then the actual business . They have been around well over the twenty or so years I have been here , mediocre restaurants don't stay in business as long as Moores has.",2017-08-24 22:09:58
ruwi6Zoj1FIPsT8jYuH7ng,_AZmORhB2n_R83r69caP2w,QNpFZ8OKF5VQl2jit7sTlQ,4,1,0,0,Great and friendly staff. Large portions of food surprisingly good for a food court.  Not a lot of options here but this is a good one!  Highly recommend.,2021-09-03 16:47:46
z3Zhhl53EMShkN2pPWelAA,exXWRbp4hvZOHBTVYectKw,7RSsRMQCO2l0GpGjlvEFfA,1,3,0,0,"Poor Poor Service! And the place was dead. Had to go to the bar a few times to get a refill..... Food was so so at best and over priced for what you received. I got the Beef brisket; I was told it was better than a Montreal smoke meat sandwich. Boy where they way off the mark. It is a Rubin sandwich end of story, Can't see then lasting long.",2013-02-19 16:45:56
UZ1MizrQL4y-lIwWBRPq-g,bUh1v8yvUw5OCeufdmE9DQ,QNpFZ8OKF5VQl2jit7sTlQ,5,1,0,0,Absolutely my favorite Cheesesteak spot in the area.  And fantastic service! I've gotten to sit and chat with the owner who is an amazing person and made me feel right at home.,2019-10-10 16:55:43
6ZIwKRO5iUzQzcH0GQv4yw,wL4_DcI4XsduvkGXX9JIKA,2lzcB7p5YlBimh4vfr6Fpw,5,2,2,1,"I worked here for 3 years, and was very sad the day I left, but the owner before the Pub and Kitchen was taking it down a dark path, which as we can see, did not end well.  However, my years working there were some of the most fun years of my life, good people to work with and for and the customers were generally very interesting, fun and good spirited.  And if they weren't we kicked them out.  good times.",2009-08-08 15:14:22
_7vD1JRCUCvJ6IN3mcuuUg,GC-PnDk7UqqRrsc_yd7urA,ULAfzCa_T3IeaUAhhASJMw,4,0,0,0,"WOW - it looks like a hole-in-the-wall. But, if you go in and order anything you will find happy caring people taking your order and then, wow (!) amazingly excellent food. 
-
From Cheese steaks to eggs over easy, grits, hash-browns, bagels and a great list of neighborhood favorites. This place is mobbed every morning with local fans that have their breakfast lovingly made for them. It is as good or better then any local sit down, table service restaurant. 
-
And, the people are so darn nice - big smiles greet you and others waiting for food are polite and friendly. While in the store everyone there has at least one commonality - they love this food and everyone knows it. The heavily diverse neighborhood melds as one while inside A&A Steaks - it is defiantly an experience in unity and awesome food.
-
Oh, and no matter how busy it gets you'll never wait more then a few minutes for your perfectly cooked food to be ready. Because on top of all their excellence they are fast too - wow A & A steaks is definitely worth the effort - Coffee is excellent 5 stars!
*The reason its 4 stars not 5 is because it is a standing room only counter or takeout, and well... you place your order through holes drilled in 1 inch thick Plexiglas. No worries though I've been eating there for more then 10 years and never saw or heard of any issues. Dee Gil, English teacher",2014-01-19 15:18:22
k2N5dOYd7yye7g3YoVS30Q,52EK-6bQ-YbF5Hb76thQ7A,2lzcB7p5YlBimh4vfr6Fpw,4,1,0,0,"I was initially a bit leery of Chaucer's--I mean, what kind of place looks like it's trying to be an old English inn in this neighborhood?  I'm glad I overcame that reluctance, because there are three things I like a lot about  Chaucer's.  First, the burgers are fantastic--flavorful, and juicy.  They've got creative preparations, but they never let you forget you're eating a nice fresh ground beef patty.  Second, the beer list is reliably good, with a heavy emphasis on flavorful local brews.  Third, sidewalk seating is available for nice days.",2007-05-06 21:36:29
eMEYf-n73dgY4JsVnjSeOA,b2yxxWxpqiRT__XNrKFqPw,hvPn075YLp6uy8tDC_ic3Q,1,0,0,0,"Well, yeah ...
The reviews are right.
Bad, slow service. Absolutely understaffed.
Sunday morning 10am and the place is packed.
You would think they would add 1-2 people to improve service and turn the tables even faster.
WIN WIN - situation",2019-06-09 14:58:26
eqe0g3OdDSErw6lablhhFw,vRjVhl3ONG2GfWY4NXJZbQ,GQue4Nouo2Mg5R2GotVS7w,3,3,9,5,"Posthumous Review:

For all the times I drove by and never stopped for a bite, I'm sorry.

Had I only known your time was coming to an end I would've exited and at least tried an appetizer.

Now only your Big Yellow Sign remains and I am sadden to never have really known you.

So long Big Yellow House.",2008-04-02 18:20:24
fflpjMgKbtTlsEDhLxCAFA,vRN6kEeGg5dogoq3aqJgrA,ULAfzCa_T3IeaUAhhASJMw,4,0,0,0,"best little take out ever - people are awesome Father Daughter Team they are awesome! :0) eggs every style,  grits burgers steaks and fries and the best coffee ever, what else  could you ask for? Yumm, fresh hot delicious!",2014-04-08 01:13:22
S_qIRIlPK3y7fx3OfbK6TQ,-IoMd5brae24pyFRx13Phw,vBxlK7iOH9klZsg-z2dUzA,5,0,0,0,"First timers here at Moore's. We were expecting diner food, but received much more. The produce is delivered regularly from the Farmer's Market and the pies and cakes are freshly made. I had the Philly Cheese Steak sandwich and enjoyed every bite. The Banana Cream Pie topped it off. We will be back to try the Chicken Fried Steak. Yumm",2020-07-26 20:29:54
NGGZMJ3mhlNskaaSJVywNA,464FCX0h3NQu2o6iYoVhZA,GGrs0XI9zOcvxSRQFZQxxg,3,1,0,0,Just a little country place to eat. The only real complaint I have is that they don't have gravy on the buffet for your potatoes and wish they excepted debit cards. Other then that no real complaints.,2014-01-04 20:29:34
lxOSIMyBrgcBQLdO0aV8Yw,6s-g2vFu12OemhiK3FJuOQ,oWmOaNeTRQ_mblz5lIVyAQ,3,2,0,3,"Stopped by this chain last summer with friends for lunch. It wasn't crowded so we were seated quickly in a booth. Ordered a Philadelphia-style steakburger with sauteed mushrooms, onions, peppers and Swiss cheese ($7.79) which I enjoyed. The sides were enjoyable too (if I do remember correctly, I had cole slaw and fries). Service was friendly and the decor was clean. Worth a try if you've never been to one. (If you have, it's just like any other Ninety Nine...)",2008-02-26 11:51:49
ObO1FeN4m2LsKrCfbwcQtQ,Bzyi5tx2V9YUDAeuPH5BRA,hvPn075YLp6uy8tDC_ic3Q,1,1,0,0,The worst customer service we experienced during our trip to Nashville. We went to the express/take out line and no one was there. Went next door to the restaurant side and no one seemed to know what was going on. After waiting 5 min on the express side we decided to go sit on the restaurant side. The servers were so rude to every customer. After another 10 min wait we just decided to leave. Just awful.,2018-07-29 13:24:46
qpo3gmon-fyIwgCOrezH5A,ChiZy6xNdXdqXx7ekJMZHA,OAs42PSxiaPS25sO8Vtfiw,5,0,0,0,"The best kept secret! I love this place because they are very good and reasonable.
They deliver and food is always hot and order is never messed up.",2014-10-09 20:15:29
ptqMLlqlBM2Al9AE7m8KDw,rSTeCYflTOecMCYowEpP6w,7RSsRMQCO2l0GpGjlvEFfA,1,0,0,0,My girlfriend and I went to this place because she said it was good. There were 12 people in there on a Saturday afternoon. The servers sat there and chatted with each other for ten minutes while we sat and waited for our drinks. I finally got my drink while my girlfriend waited another 5 minutes for hers because they ran out of vodka. It is a joke. The server claims she has never worked a day shift and looked lost. When we got our food my burgers were way over cooked and tasted burnt. My girlfriend had a chicken sandwich and asked for a chipotle dip an was Given BBQ sauce. This is almost the worst good place I've ever been. I will not he returning to this establishment.,2014-11-22 20:32:32
Apz5M-WQyOimY7nGiTsTgQ,RF3Sj2_sWHKzpVi4zOsp-w,S9_PXayTpJB7264emkYwDw,2,0,0,0,"What's this? I know there's a supply issue and things are getting expensive, but the least they can do is even it out. The other order, any 2 with both bourbon (I didn't get to take a pic, before somebody started eating) was even worse. It feels like any 1.  Just a week ago it was pretty normal sized.  Sure, they're probably eyeballing it since they have any 3 or any 4 to fit in the same container... but still...
What happened?  Saturday night, and they fell like skimping out on their customers?",2021-11-28 04:41:12
1EqvhMGfGD2EZOPlgvrXMA,ET8n-r7glWYqZhuR6GcdNw,T3Mi0mrqTFZi9jSmKVxr4A,2,6,3,4,"I hate giving only two stars to a relatively new local business, but I honestly can't bring myself to say that my brunch was ""A-OK"" the other day because, frankly, it wasn't.  Two seems rather low though, considering the cozy, inviting décor and the extreme friendliness of the staff.  I think two and a half would be more appropriate.  

We arrived to a mostly empty restaurant at around noon on a Saturday.  A friendly gentleman (the owner?) seated us by the fireplace, which was lovely as we had just walked through freezing winds to get there.  The prix fixe brunch is $14.99 and includes coffee and orange juice, a starter course consisting of fruit with mint yogurt dressing and a homemade muffin and finally, a choice of about eight or so main dishes.  

The fruit salad was mostly melons with a couple strawberry halves.  My first bite of melon was slightly prickly, but I decided to try another piece in hopes that my first was a fluke.  Unfortunately, I was met with the same results.  Moving on to the (apple chocolate chip) muffin, I took a couple bites and decided to save my calories.  Except for the very center, the muffin was extremely dry.  

I was hopeful that the main course would somehow rectify the situation and make our freezing trek through the Collingswood tundra worthwhile.  My chicken crepes arrived as did my dining companion's quiche du jour, which contained lobster, spinach, mushrooms and cheese.  Both dishes looked promising but fell flat in taste.  I did enjoy the consistency of the crepe itself, which was perfect, but the tiny cubes of chicken inside left much to be desired and the overall taste was very bland.  The most noticeable flavor was the red sauce ladled on top of the crepes, which completely took over the rest of the ingredients.  The quiche was somewhat better, although my bite allegedly came from the ""tastier quadrant.""

Brunch was disappointing but I would like to give Bistro AmericanA another try sometime nonetheless.",2010-01-06 15:05:16
rDMMJH_JchSSt_9StN0bBg,ssk8jw1gTdWSN_KqFvO06g,S9_PXayTpJB7264emkYwDw,3,2,1,0,"Mediocre food at good prices. Everything you would expect from a food court chines place. I had general tsos chicken, beef and broccoli, mixed veggies and Lo mein. Nothing is bad and nothing wowed me. I love vegetables and wish the ones I ate today had more flavor. Overall, this is an average place that is just as good as any other options in this food court as far as I can tell. 3 asian food places, a pizza place, a cheese steak place and a salad works are the competition.",2016-05-12 16:31:28
ha3xIIhXwmXQW2nnvsvJJg,ieqM2Z0Kf4HiOLysKufXMg,hvPn075YLp6uy8tDC_ic3Q,1,0,0,0,"Nothing good to say about this place, waited 45 minutes for a sandwich but my companion was served about 15 minutes earlier.  Asked for mine to go and had to go up again 10 minutes later to find the waitress standing around holding it in a bag.  The sandwich was slapped together and basically sliding apart in the container, and it was cold so it just sat around most of that time.  Fries and both of our sandwiches were sub par at best.

Would have been thoughtful of them to give me napkins in the bag too.",2019-06-01 00:20:30
wNi3VqS8DqTuxppQQpa6bw,Zl1fJNTzNULZiqBRShxUYA,GQue4Nouo2Mg5R2GotVS7w,4,2,3,1,"Wow, that's really said that it's closed.  I hope they keep the sign; it's encouraging.",2008-03-12 11:20:31
GtxSE5m7qPYV9K7nfaWjOw,CtMBGavEnjaPWkab4yxXcA,_odbPl91mJbD1a9ws74mnQ,5,1,0,1,"Hot bar service with a few tables. Everything looked good! I went on a Thursday, so it was BBQ day. I got the pork chop and opted for three sides. Very friendly staff. I'll be back on the other days to try other food out.",2019-06-27 16:13:27
XEq8hthUXC0-0Cvw_xYZkQ,PzBifkZqUi_ZwgduRfamCQ,7RSsRMQCO2l0GpGjlvEFfA,1,0,0,0,"We also never write reviews but we also felt the need to share. First of all, they call themselves ""The Ale Yard"". Seriously???? They DO NOT live up to this name with things like kokanee, canadian, stella, etc on tap. With a name like the Ale yard, we did not expect overpriced run of the mill beer on tap. Perhaps a variety of local, different and ""good"" kraft beer and perhaps non-traditional import beer on tap. We did try the ""grandville breweries cypress honey lager"" on tap which turned out to be a disappointing flat bodiless beer. They do offer a larger variety of beer but in highly overpriced bottles. We also had the ""beef dip"" which was tasteful but overpriced and SO small. We also tried the steak sandwich which was full of fat and overpriced for the portion. The waitress was nice enough but only told us about a few of the beers on tap, which we found out when we opened the menu. At similar restaurants in the area, we would be able to leave knowing we got what we paid for along with the satisfaction of having great beer. We cannot and will not say the same about The Ale Yard. We will definitely not be returning customers.

We highly recommend Original Joes or Brewsters for their great, reasonably priced food, variety and quality of on tap beer and knowledgable staff.",2012-04-22 00:59:40
itphaI71MOFY2WE0DBP0cg,_n3y74lCo-eMPuaG7gSVTg,7RSsRMQCO2l0GpGjlvEFfA,1,1,0,0,Messy dirty place. Staff are horrible and greasy and the whole place needs a revamp. Menu is lacking to say the least. Tried it a few times to make sure I didn't just have one bad experience - didn't change my mind after the third attempt. No thanks man.,2015-04-30 01:28:55
Dhnf5TsL5oSmlc-9f_55WA,B-fd5HvHkchl52NmFUNbMQ,ULAfzCa_T3IeaUAhhASJMw,4,0,0,0,"I'm not sure when the other reviews had their food or service , but I love it they're really nice and helpful plus you get enough food for the price and I can't stop craving the home fries . They're delicious . This has became my new favorite spot and what makes it even better it's right down the street. Soon they will know me by name lol .",2018-06-25 15:02:03
Lf4M6uunA8E77AtroaTMbw,58aMzdifLjy8TVSDOXsF7A,_odbPl91mJbD1a9ws74mnQ,5,0,0,0,"The food is great with great customer service, The gumbo is the best I tasted in Louisiana.",2021-12-07 18:52:04
LDa0JbR5v5J9dcg2oYyntA,6SnRwO8AowiPBRLnZ9UPoA,fnBed4KujoeHBhZpI__MVg,4,0,1,0,"Tucson's staff will be the first to tell you that it's a Tex-Mex restaurant, not a Mexican restaurant. I'm not really sure what the difference is, but Tucson's is delicious if you're in the mood for spicy food. 

I think they have some of the best fajitas I've had. The pan comes out to the table sizzling loudly. The steak had been marinated in a fairly bold, tasty lime marinade accompanied by onions, peppers, with a plate of shredded cheese and the usual tortillas, etc.. The flavor of the steak is delicious (I see you've guessed I'm a red meat man). 

This restaurant also makes a grrrreat bowl (or cup) of chili. A rather spicy, smoky flavored chili. If you like a low grade, smoldering burn, don't miss it. 

Traditional Mexican favorites like tacos, enchiladas, chimichangas, etc., are also available and are quite tasty. Seems they had an ""all you can eat"" night. I was lucky to finish what was on the plate to begin with. 

They have many other choices available. This is one of those places that might make you crave it when you haven't had it in a while.",2009-10-14 03:27:31
6IA7XOsI--7p9S__TmO0NA,FAeIsKkBeXvpQpj6Zc29iQ,wEWy_NbtwcgNY2dKEmnACA,3,1,1,0,"Nice location smack in the middle of downtown.  Didn't get a chance to look inside since we wanted to sit outside.  Al fresco dining under the warm Santa Barbara sun is definitely a plus.

Menu was kind of eclectic with chinese chicken salad, kebabs and halibut tacos.  I went with the chinese chicken salad myself and it was decent.  Dressing was tad on the sour side, but it was a good portion.  Chicken looked gray on the sides a little.  I knew it was from being grilled, but still, it's weird seeing gray food.  Cashews was a nice flavor addition.  And oh, it said it had oranges in it, but I had maybe one tiny piece of orange in my entire salad.

Overall, decent.  The patio dining was definitely the main draw.",2006-06-27 05:42:50
nd6iqtinkyLaLt4KeXhfEA,2iSBJHVMNsolJ3AH1g_D7A,wEWy_NbtwcgNY2dKEmnACA,2,5,2,2,"The food is delicous here! For the price, 5-Star quality!

BUT...........it's like this...

You know, I thought, that on the food alone, this place could easily get 5 Stars. Easy. But no, part of the entire dining experience includes service. Making sure your food is good is only half the battle.

Two stars is pretty harsh I know, but I won't rate them unless I tell you why, so the following are reasons why i rated them the way i did:

1.The server, or the food runner/busser didn't ONCE fill any of our waters (see included photo) - Big, BIG no no.

2. Where is our bread? All of the tables around us had bread,.. Was it not included? Why did the server not offer us any? i started gettting annoyed when tables all around us were getting bread refills. wtf man.

3. PREBUS!!! After I finished my delcious meal, my empty plate sat there for what seems like eons. I was seriosuly getting tired of staring at my thai chicken pasta remnants. And you know, the staff had plenty, plenty of opportunities to come by and take my plate away, but no one stopped until we were all done. See photo of all our empty plates. I ain't lyin,

4. Why did it take 20 minutes to process our payment? Despite the not-so-great service, we probably would have left a decent tip. But as the time went by, it kept spiraling down until it was almost nothing - and people know, i tip well when i can see that people are trying... this girl DID NOT seem like she was trying.

So you see, I think that the servers and staff are a representation of the restaurant as a whole... and that's why this place recieved two stars. 

Since the food was incredibly tasty I'll probably be back... But this star rating ain't changin' until they're able to redeem themselves on another visit.

Bottom line: The Food, GREAT. The Service, WTF!",2006-07-02 03:47:02
jVRi96E_gPDywUaMa1v5ig,BMF05eGWMftm6cfvOAQ70g,IFDSkUDx2Ta39ktw4-Lg2A,2,0,0,0,I used to eat here at least once a week when I lived in Edmonton. I loved the food and the service was always great! I returned recently during a quick trip through town and was very disappointed. I ordered my regular bowl of noodles with pork and spring roll. It was lacking in flavour and vegetables that used to accompany it. The spring rolls seemed smaller and less tasty. The service was ok. The restaurant was empty. I don't think I will bother returning next time I'm in town.,2013-01-04 21:15:06
lByDA-P_Wf3FjSnp8qQf3Q,O9d9VQdJdyBtslKARJ6X9g,IFDSkUDx2Ta39ktw4-Lg2A,5,0,0,0,"The owner is so nice. He remembers my order! Once I went on my birthday, and he took a vase from the kitchen and gave it to me as a birthday gift. It is an easy place to pass by, but the food is good, and if I go on my lunch break, service is speedy enough that I actually get back to work on time.",2015-01-06 23:41:40
fszISJ6ia6KZFdvsiiqE6w,HVk4LFXU_R6ShQr1bT2TKQ,EpZ-A5y3s8tFa10aqJFetA,4,1,0,0,"The two statues of Thai dancers on either side of the entrance are sign #1 that this will be a good dining experience. A good Thai restaurant should be a full sensory explosion of Thai-ness, and Thai Bu Ree doesn't disappoint. I am greatly suspicious of minimalist-looking Thai restaurants, are they trying to fool people into thinking they are Japanese? The walls here are hung with beautiful wood carvings, and the unobtrusive background music is always traditional.

Next up: the food. The food is a little of a mixed bag. The things they do well, they do *very* well, but the things they don't do well are really disappointing. For example, skip their Pad See Ew, trust me. The potato noodles also don't taste nearly as good as they sound.

Oh, but the curries... They make a mean curry. In fact, they make at least half a dozen mean curries. And the really cool part is that they all taste different, it's not just the same sauce rehashed over and over with different meats and veggies. I don't know where they get fresh Thai basil in the depths of winter, but any of their dishes that are heavy on the basil are just rays of sunshine on a gloomy day.

The service is often a little slow, but extremely polite. 

Now I'm craving Thai food. Just writing about it has made me want to go there again!",2006-09-11 21:42:33
bQBuuigurqc9XBHMJmB3Zw,b2hUo1UUQOoAlq6oS0ow0Q,EpZ-A5y3s8tFa10aqJFetA,1,0,0,0,Addies took over Thai Buree and ran it out of business. This was such a good place before the new owner came in and tried to showboat and kill the whole Thai experience. I hope the cooks can find a way to bring this place back to life. The food was great. Just like being in Thailand.,2010-12-01 03:21:03
aY5X70xqADJU_d6j1FfFIw,IL-AyJbWBHTlyIIB1Jm6oQ,fnBed4KujoeHBhZpI__MVg,4,0,0,1,Good Tex-Mex type food and a decent lunch buffet. Worth trying at least once.,2008-12-22 07:57:58
9r1BoL6cV3YKZA3u9eX5bw,F386hckeEmPbyZXuTzWjXg,ZwP94ZmUx7J8xMJZBp2ZWg,4,1,1,0,"My first time ordering from this restaurant on Skip the Dishes and I am really happy. I ordered the fish & shrimp with fries... and it was very yummy. Scrumptious shrimps, tasty beer battered cod and some of the best fries I have had in this city (and I am from France so I know my fries!); the tartar sauce was also very nice, delicate but full of flavour and not overpowering. I know who to call next time I crave fish and chips! And maybe I will try some other items on their menu too :)",2017-05-04 02:09:43
ZtmBrnjSGtgoxsVGLepm3A,7t_fmc4Ag6ACRXjYQGJ2rA,IFDSkUDx2Ta39ktw4-Lg2A,5,0,0,0,One of our favourite Chinese restaurants in Edmonton. Our place to go for light dinner. Delicious wonton soup. Kids (8 and 6) love it. We try to go for dinner there once a month.,2015-12-24 17:31:51
_LwaTvy_vRbtTRAd-jPqHA,fxg0DLhsE_j9EBa7775I2Q,UcThXwCOpIgYL60qDIMT-g,5,0,0,0,"Happened to find it by accident. Small, quiet, and good value for a healthy portion. Close to TPAC, which was a plus. I will definitely return. The owner/cook was very friendly.",2015-04-17 17:14:24
d7Y9EenoqWhhIAg_VGIHLA,O3_k85quejahZGpvP4QoXw,UcThXwCOpIgYL60qDIMT-g,5,0,0,0,"This place is great! The lunch special is amazing! Gyro, drink and a side (salad, fries, or rice) for under $7 is unheard of in downtown Nashville, and it even tastes really good! I always have enough to fill me up and feel that the value for the money is great! This is my favorite place in downtown!",2013-12-11 04:22:14
ixjERhhiksguc6N4P9HRXg,R-c5M0iJkMxxTxIqTQQZ8w,ZwP94ZmUx7J8xMJZBp2ZWg,4,0,0,0,"Under new management.  Tasty donairs.  Friendly staff.  A tad pricy, but recommended.",2014-11-02 06:14:56
1TBiEfmSkMJeFIqGMSHy8A,KqhvsqfczspAEdgUAfI2jQ,ZwP94ZmUx7J8xMJZBp2ZWg,5,0,0,0,"Really good donair, one of the best ones I've ever had and I have eaten a lot of Donairs in the city.",2016-07-27 23:12:16
bzJbTbyP7lv2kGXK4KulGg,Ea4G4oMbP7onpqw336qNxA,EpZ-A5y3s8tFa10aqJFetA,4,3,0,0,"Very underrated restaurant.  Their menu had alot of time and effort put into it.. with this rustic type of stationary and hand writing like a photo album!  Thai people are very friendly, hospitable people as per their culture. The menu and service reflect this.  What I like is that they have young, friendly, very professional, non-thai multicultural staff that seat you and attend to you.  The menu has very colorful, sometimes humorous descriptions of the cuisine they offer.  The food is tasty.  Its not dirt cheap but it is delicious and the portions are decent size.  The tom yum soup and noodles is great on a cold night!

Recommendations include the sweet potato as an appetizer and peraps garlic pork bbq ribs.  Can't go wrong with pad thai or a thai ice tea or coffee.  Dessert must is the sticky rice and mango in the summer season.  SOOO good.  The alternative sticky rice and thai custard is acceptable in the winter.  Fish is spicy and blends well with the servings of rice.  The interior is clean, well kept.

Very underrated and hidden. Service and smiles has me coming back to eat the tasty food.  p.s.  This is waay better than Thai Country Cafe in my humble opinion.",2009-01-06 02:10:02
209HM_y5tMVUt1DQUuPlNQ,8JALSJgCci0_d0y3kgsz4w,vGfLtdrt2UsY12cdc4KTxg,5,1,0,0,"This place is so awesome!  Just your average hole in the wall bar.  Non smoking inside which is nice.  Really good food, got to go with the McNally burger! Good selection of beer written on the mirror for convience.",2013-11-21 17:20:58
EBF7aRguq1tGKTWNmK2Otg,sh3V6hnNMLVV9YwFA9QNaw,fnBed4KujoeHBhZpI__MVg,2,0,0,0,"The lunch buffet here is disgusting as are most. Too many hands, hours old food, crust forming over soft items, no freshness at all. So we ordered off the menu. Food was basic, bland, nothing exciting. Attempted dinner, same thing, basic bland boring so called texican food. The patio bar area is filthy! Inside & out. Lots of blue collar guys sucking down bud light at happy hour too. So we tried inside seating, had somewhat decent service and at least they do have a pretty good tequila selection. I was hoping with new management and all it would have improved but unfortunately too many visits have proven that theory to be wrong.",2009-11-05 16:06:15
bDMq6RKtjBRXTJIxW2hE4w,3CUPXtVLowqBAuElMoiyYQ,AsU6VQwwGvb7_EYfPI6a7Q,1,1,0,0,"I've been a customer at this Hardee's since I was in high school 23 years ago.  It used to be great, but something has changed in the past year.  The service is just terrible.  Even when it's not busy, you can expect to wait at least 15 minutes for your food.  (Even longer if you are in the drive through line)  The workers are always complaining or fighting.  Maybe because they are overworked/understaffed???  Seems like they would be more efficient if they had one or two more employees in the mix.  The food is still good and hot.  They just need to improve the service.",2016-09-11 13:58:06
_iIflfh-cnwVNMqsfAL1Cg,sBwihOads3Qdeke-FDHv-g,wEWy_NbtwcgNY2dKEmnACA,1,2,1,0,"I am writing this review to remind myself not to go back to Rocks ever again!!! I have given this place too many chances.

Rocks...infamous for their service and lousy portions. The only reason I kept going back there was because of the ambiance  - great people watching and convenient location. Half way through drinks or dinner, I would feel overwhelmingly disappointed and hated myself for returning. Memories of either horrible service or over-priced food would consume the rest of my experience at Rocks. So this is it...Rocks is off my list in SB...unless I see 5 stars here consistently in the next 50 reviews. 

However, if you must go there, my advice is that you should expect little and know that you are paying high price of what seems to be a hip spot in SB. If I was a tourist, I might be fine with it because the food is not bad, just small and overpriced. As for the service, you might get lucky with a good waiter but don't be surprised if you are not treated well. Perhaps the best thing to do at Rocks is just to get a drink or two, get out and then go shopping. Keep it short, don't expect too much, and you might end up having a mediocre time.",2007-09-04 03:17:55
RNafthLzYyn4k7B5VkLyKA,IJsOOTbDdLBSfS4UlezFXQ,UcThXwCOpIgYL60qDIMT-g,5,0,0,0,"This place is the best. Really cool, kind folks that run it and the food is great and affordable. Refreshing escape from chain restaurant scene in downtown Nashville.",2016-07-09 00:10:08
Ud6hHcWKWboTvZLQkXSXTg,jSh18wIRAMCcnr32TJ0E5w,IFDSkUDx2Ta39ktw4-Lg2A,5,2,0,1,"An amazing place to eat! This place has been my favourite for a couple of years. The food is delicious, the service friendly and welcoming. It's family owned, so they get to know you after a while and recognize you. I've always been a little skeptic on trying new things, but this place erases my doubts because everything new I try becomes my new favourite dish! Needless to say, I love this place and would recommend to everyone. A suggestion though is if you're going in for the first time, go with someone thats already been there, that way they can show you the ropes. This place has its own way of doing things and to a new comer it might seem like bad service or lazyness, but this place is laid back and is very relaxing after a hard day of work.",2012-01-13 03:42:12
lLR9_nqSZ-sLec5CbzZfeQ,WuGrrM__qrTHal6fkr9rZg,EpZ-A5y3s8tFa10aqJFetA,5,0,0,0,The service was great.  The pad see ew is very authentic and very delicious!  They asked if I wanted big or small noodles.  The price wasn't bad and the amount of food that they give is reasonable.  I would definitely go back.,2007-09-10 00:15:17
rx5_Ncf3ThwS0ZwMGDlfsg,5-XjAgO8Hc7qzYwQhQydkA,IFDSkUDx2Ta39ktw4-Lg2A,4,1,0,1,Always drove by and decided to stop in for dinner. Smart choice. I have to say the best salad rolls I have tried in a long time. Great vegetarian options. My boyfriend who loves beef satay soup loved their version saying it was very well done. The vermicelli bowls were fantastic. Everything was fresh and fast. Service was also prompt. I think we will be frequenting this place as it is closer to home and work than Thanh Thanh.,2012-01-20 03:02:05
avFgG4-rxHzgYig0FSIGBg,DXgXbfiB0pkBr3iBjSDfgQ,wEWy_NbtwcgNY2dKEmnACA,3,1,0,0,"I would've given this place a little over four stars a couple of years ago when the food tasted fresher and portions were larger.  Because of that I didn't mind paying a bit more money for tastier food.  On top of that the balcony view was wonderful -- a good casual date restaurant.  

Nevertheless,  I just went there recently and ordered the lamb shank, and the portions was incredibly small, I felt like I needed to eat a burger before I walked into that restaurant.  To put bad icing on the cake, they were playing horrible music out of a horrendous audio system that would crackle every 10 seconds.",2007-08-26 06:15:46
j4WMeCuoWIx-z23tsRlpqA,KU2DV85Ih0a0eipZuvK9hw,UcThXwCOpIgYL60qDIMT-g,1,0,0,0,They don't give much meat at all so I wouldn't recommend the chicken platter.  I also wouldn't recommend it if you want a high protein mesl. However the staff is nice.,2015-05-18 18:48:32
